X,Y,POINT_ID,SHI_OBSERVED
-1.43205188616932,42.988289110068,33902280,3.6
-1.65723530073816,42.9990328210762,33722284,3.85
-1.94188461339478,43.0569608689004,33502294,3.55
-0.85519063847693,43.2155013817584,34402298,2.9
-0.934942755715894,43.2433396070438,34342302,2.6
-2.32624829851243,43.2297038582997,33222318,3.35
-1.02764016504709,43.4698770014071,34302328,3.25
-1.12872214394886,46.5318325130277,34702666,3.1
-1.01408606961749,46.2348659048312,34742632,3.5
-0.658720719807725,46.1621392476942,35002620,3.5
-0.66079845002784,46.434312708185,35042650,3.15
-0.599421766850006,46.2588645590779,35062630,3.4
-0.427722489733805,46.1850730510301,35182620,3.7
-0.408992471300056,46.2232152485211,35202624,3.75
-0.232494467445193,46.2584963316508,35342626,3.65
-0.266022224734466,45.2024050756544,35162510,3.0
0.001885336262917,45.2827821381543,35382516,3.4
0.17566410686878,45.3173558289553,35522518,2.8
0.242034669383291,45.3779801630939,35582524,2.8
-0.04625604861673,45.405231874365,35362530,2.85
