POINT_ID,SHI,hoehe_m,Landuse,Landcover
35602122,3.6,252.94,Agriculture (excluding fallow land and kitchen gardens),Cropland
36562934,3.1,141.61,Agriculture (excluding fallow land and kitchen gardens),Cropland
35822308,3.2,274.47,Agriculture (excluding fallow land and kitchen gardens),Cropland
36502878,3.35,225.98,Agriculture (excluding fallow land and kitchen gardens),Cropland
36562924,2.65,152.1,Agriculture (excluding fallow land and kitchen gardens),Cropland
37023294,3.05,24.52,Agriculture (excluding fallow land and kitchen gardens),Cropland
37003278,2.9,46.17,Agriculture (excluding fallow land and kitchen gardens),Cropland
35702180,3.65,1320.43,Semi-natural and natural areas not in use,Woodland
36062492,3.65,241.14,Forestry,Woodland
36442800,2.95,189.77,Agriculture (excluding fallow land and kitchen gardens),Cropland
35642110,3.2,228.14,Agriculture (excluding fallow land and kitchen gardens),Cropland
35702140,4.0,998.87,Semi-natural and natural areas not in use,Woodland
36723010,2.8,72.84,Agriculture (excluding fallow land and kitchen gardens),Cropland
36462778,3.0,122.38,Agriculture (excluding fallow land and kitchen gardens),Cropland
36482794,2.9,151.22,Agriculture (excluding fallow land and kitchen gardens),Cropland
36642922,2.8,148.2,Agriculture (excluding fallow land and kitchen gardens),Cropland
35782180,3.8,1096.57,Semi-natural and natural areas not in use,Woodland
35662070,3.7,1040.08,Semi-natural and natural areas not in use,Woodland
36743000,2.6,120.91,Agriculture (excluding fallow land and kitchen gardens),Cropland
36642912,3.25,151.8,Agriculture (excluding fallow land and kitchen gardens),Cropland
36742982,2.85,176.48,Agriculture (excluding fallow land and kitchen gardens),Cropland
35742112,3.35,278.38,Agriculture (excluding fallow land and kitchen gardens),Cropland
36662908,2.7,150.89,Agriculture (excluding fallow land and kitchen gardens),Cropland
36202514,3.25,205.1,Agriculture (excluding fallow land and kitchen gardens),Grassland
36722938,2.85,157.65,Agriculture (excluding fallow land and kitchen gardens),Cropland
36722926,3.5,101.41,Forestry,Woodland
35882194,3.9,1236.45,Semi-natural and natural areas not in use,Woodland
36022316,2.25,216.89,Agriculture (excluding fallow land and kitchen gardens),Cropland
36142410,3.1,147.13,Agriculture (excluding fallow land and kitchen gardens),Cropland
35922210,3.5,1023.55,Semi-natural and natural areas not in use,Woodland
36642840,2.55,208.06,Agriculture (excluding fallow land and kitchen gardens),Cropland
36242492,3.9,248.04,Agriculture (excluding fallow land and kitchen gardens),Cropland
35922202,3.75,1417.89,Agriculture (excluding fallow land and kitchen gardens),Grassland
35842124,3.3,410.65,Agriculture (excluding fallow land and kitchen gardens),Cropland
35802082,3.3,464.48,Agriculture (excluding fallow land and kitchen gardens),Cropland
36502698,2.95,138.83,Agriculture (excluding fallow land and kitchen gardens),Grassland
36282504,3.55,186.69,Agriculture (excluding fallow land and kitchen gardens),Grassland
36142378,2.3,79.82,Agriculture (excluding fallow land and kitchen gardens),Cropland
36662830,2.6,184.2,Agriculture (excluding fallow land and kitchen gardens),Cropland
36302512,3.65,296.85,Forestry,Woodland
36462652,3.2,118.71,Agriculture (excluding fallow land and kitchen gardens),Grassland
35862116,2.9,369.63,Agriculture (excluding fallow land and kitchen gardens),Cropland
35922162,3.75,1341.01,Forestry,Woodland
36622782,2.85,128.5,Agriculture (excluding fallow land and kitchen gardens),Cropland
36182386,2.4,210.95,Agriculture (excluding fallow land and kitchen gardens),Cropland
