POINT_ID,BD 0-20,Depth,pH_CaCl2,EC,OC,P,N,K,TH_LAT,TH_LONG,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc,Clay,erosion_by_water
27921970,1.145,0-20 cm,6.0,13.4,15.7,97.5,1.8,129.3,39.20186454,-7.776581692,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),13.0,6.70570755004883
27781902,1.363,0-20 cm,4.9,6.69,8.4,14.9,1,47.5,38.57488475,-7.770210409,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),15.0,2.77016973495483
28742340,1.52,0-20 cm,6.0,15.99,26.6,72.4,2.8,486.3,42.61758521,-7.767835052,B55,U111,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),7.0,0.100000210106373
28982444,0.857,,,,,,,,,,,,,,,18.0,0.0249999985098839
27901954,1.257,0-20 cm,6.5,15.12,8.4,< LOD,0.9,72.4,39.05710362,-7.760376461,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),17.0,0.164227515459061
27881938,1.135,0-20 cm,5.0,16.84,13.7,< LOD,1.4,78.2,38.91231073,-7.744310472,C10,U120,Woodland,Broadleaved woodland,Forestry,15.0,0.0
27741866,1.059,0-20 cm,4.9,5.78,29.2,< LOD,2.2,124,38.24989582,-7.729403411,C10,U120,Woodland,Broadleaved woodland,Forestry,16.0,0.0
28902396,0.803,0-20 cm,4.2,7.49,39.1,13.4,3,113.1,43.14110222,-7.726847656,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,8.0,0.0500003099441528
28482206,0.899,0-20 cm,4.2,3.55,54.8,14.1,3.3,38.8,41.38981111,-7.723445629,D20,U111,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),5.0,0.0
28142050,1.03,0-20 cm,3.8,6.13,129.6,16.2,5.2,96.5,39.95049214,-7.722771242,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,9.0,0.107067748904228
28382160,0.902,0-10 cm,4.3,6.95,31.8,26.5,2.3,35.8,40.96569098,-7.722229895,C10,U120,Woodland,Broadleaved woodland,Forestry,6.0,0.0
27601794,1.324,0-20 cm,5.7,4.08,13.9,< LOD,1.1,111.7,37.5868922,-7.716184921,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,15.0,1.02815735340118
28502212,,0-10 cm,4.2,3.53,41.8,< LOD,2.4,37.4,41.44658272,-7.715523427,D20,U111,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),5.0,
28362148,0.968,0-20 cm,3.9,4.38,24.1,36.9,1.3,58.4,40.85629928,-7.714967797,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,3.0,6.79336500167847
27981972,1.394,0-20 cm,4.4,12.54,7.6,12.7,0.8,56.7,39.23202797,-7.713670721,E10,U120,Grassland,Grassland with sparse tree/shrub cover,Forestry,8.0,0.150000363588333
28262098,0.692,0-20 cm,4.1,11.4,88.6,18.2,5.9,52,40.39684159,-7.704563866,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,8.0,0.0249999985098839
28782334,1.096,0-20 cm,4.9,26.6,28.8,58.5,3.2,301.1,42.57356682,-7.704288061,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),13.0,0.100001364946365
28602250,1.034,0-20 cm,4.4,28.2,62.2,32,3.8,42.2,41.80044333,-7.696589842,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,11.0,0.0499999970197678
28682284,,0-20 cm,4.7,16.71,55.4,114.2,4.1,224.2,42.11495355,-7.691005962,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),6.0,0.0
27821886,1.276,0-20 cm,5.5,22.1,7.2,12.9,0.8,327.5,38.44255539,-7.68746079,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),9.0,1.92934620380402
28722300,0.985,0-20 cm,3.8,6.44,28.6,22.2,2.4,64.1,42.26342012,-7.685689173,C10,U120,Woodland,Broadleaved woodland,Forestry,6.0,0.0500001944601536
28662272,1.674,0-20 cm,4.8,7.49,9.2,40,1,172.3,42.00569604,-7.683239196,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,8.0,0.0500002950429916
28182048,1.049,0-20 cm,4.1,3.26,40.1,< LOD,2.2,83.4,39.94132617,-7.672168018,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,15.0,2.08801746368408
28122020,1.151,0-20 cm,4.0,2.79,6.4,< LOD,0.8,36,39.68293879,-7.671810213,C10,U120,Woodland,Broadleaved woodland,Forestry,14.0,2.14339280128479
28542210,1.234,0-20 cm,4.4,4.02,32.5,55.3,2.6,29.9,41.43747713,-7.663657682,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,5.0,0.150002151727676
28262080,0.798,0-20 cm,4.4,5.91,117.6,13,6.9,57.1,40.23892377,-7.659742483,D10,U415,Shrubland,Shrubland with sparse tree cover,Other abandoned areas,12.0,0.0
28622242,1.296,0-20 cm,3.9,14.12,90.3,28,5.4,58.9,41.73459301,-7.652383136,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,4.0,0.0249999985098839
28742296,0.901,0-20 cm,3.5,6.78,44.2,< LOD,2.2,62.8,42.23262181,-7.651527299,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,11.0,2.22260860027745e-06
28642250,1.29,0-20 cm,4.5,7.8,26.9,62,2,58.8,41.80885799,-7.649593597,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),5.0,4.05410432815552
27741830,1.216,0-20 cm,7.2,18.93,14.4,< LOD,1.2,442.8,37.93306867,-7.644974287,B32,U111,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),40.0,4.92486143112183
29002406,0.379,0-20 cm,3.7,44.0,155.9,22.8,10.9,252.7,43.24964473,-7.633657985,C10,U120,Woodland,Broadleaved woodland,Forestry,14.0,0.0500001944601536
28942378,0.787,0-20 cm,3.9,7.21,52.4,< LOD,2.8,62.1,42.99215988,-7.630526801,C10,U120,Woodland,Broadleaved woodland,Forestry,12.0,0.0249999985098839
28602222,1.566,0-20 cm,6.4,21.0,21,17.4,1.3,128.3,41.55520217,-7.624298224,E10,U420,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,10.0,0.0
29042420,0.806,0-20 cm,4.0,10.47,34.8,82.7,3.2,108.5,43.38047049,-7.623265414,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,4.0,0.05000039935112
28542192,1.299,0-20 cm,4.7,3.97,40.7,17.5,3.1,55.2,41.27974826,-7.617644148,F10,U420,Bareland,Rocks and stones,Semi-natural and natural areas not in use,7.0,0.0249999985098839
28782298,0.78,0-20 cm,4.6,40.8,50.7,42.8,4.8,299.6,42.2585327,-7.609432384,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),19.0,0.0500001423060894
28762288,0.993,0-20 cm,3.8,8.77,52.1,< LOD,3.5,78,42.1667904,-7.606958963,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,12.0,1.16833913326263
28262056,1.141,0-20 cm,4.1,5.55,54.3,< LOD,2.8,41.1,40.0282755,-7.600453995,C10,U120,Woodland,Broadleaved woodland,Forestry,12.0,0.167188763618469
28242042,1.097,0-20 cm,4.3,3.33,11,< LOD,1,38.4,39.90118363,-7.588942545,E10,U120,Grassland,Grassland with sparse tree/shrub cover,Forestry,12.0,7.09797620773315
28582198,0.997,0-20 cm,4.1,3.73,26.2,< LOD,1.6,67.6,41.34070601,-7.586287699,C22,U420,Woodland,Pine dominated coniferous woodland,Semi-natural and natural areas not in use,4.0,0.0
28882332,1.008,0-20 cm,4.3,13.59,96.9,31.1,6.4,238.8,42.57710793,-7.580042734,D20,U111,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),17.0,0.0249999985098839
27641752,1.142,0-20 cm,4.8,4.94,25.7,< LOD,2.6,176.7,37.22513623,-7.575663712,C10,U120,Woodland,Broadleaved woodland,Forestry,21.0,0.527262032032013
27821838,1.163,0-20 cm,7.2,15.63,14.3,< LOD,1.2,380.1,38.02012413,-7.574821012,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,37.0,0.125001445412636
29002384,,0-20 cm,4.7,78.2,108.6,18.7,10.4,361.2,43.05724983,-7.57465414,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),10.0,0.0750002488493919
28382100,0.987,0-20 cm,4.4,5.35,66.8,10.6,3.7,62.4,40.4394979,-7.571541371,D20,U120,Shrubland,Shrubland without tree cover,Forestry,9.0,0.0
29082418,0.862,0-20 cm,4.3,29.5,83,119.7,7.4,180.7,43.37139568,-7.569654223,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),14.0,0.0500001311302185
28782280,0.588,0-20 cm,4.2,26.6,73.9,< LOD,4.9,150.6,42.100931,-7.562503624,D10,U120,Shrubland,Shrubland with sparse tree cover,Forestry,13.0,0.0499999970197678
29142438,0.503,0-20 cm,3.9,22.5,155.5,11.2,10.4,130.1,43.55886276,-7.551197859,D20,U415,Shrubland,Shrubland without tree cover,Other abandoned areas,14.0,0.0249999985098839
28282042,1.067,0-20 cm,4.9,32.7,23.1,52.9,2.4,165.3,39.90950945,-7.543287973,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),11.0,2.85272169113159
27801810,0.997,0-20 cm,4.6,13.34,38.8,60.2,3.3,227.4,37.76937439,-7.532160065,C10,U120,Woodland,Broadleaved woodland,Forestry,11.0,22.004430770874
27881848,1.238,0-20 cm,7.3,16.57,9,< LOD,0.7,174.6,38.12060219,-7.53140522,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),27.0,0.953655958175659
28962348,0.686,0-20 cm,3.6,13.93,87.4,22.3,4.4,70.5,42.73388883,-7.526929234,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,16.0,0.0250003766268492
27781794,1.388,0-20 cm,5.5,3.61,9.6,< LOD,1.2,44.7,37.62426656,-7.517479223,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),7.0,31.6158180236816
27841822,1.354,0-20 cm,5.9,10.82,23.5,< LOD,2.3,84,37.88335187,-7.51554572,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.0,0.199999988079071
28622188,1.041,0-20 cm,4.1,3.72,29.8,< LOD,1.6,53.1,41.26139044,-7.514255471,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,8.0,0.0
28862294,0.889,0-20 cm,3.9,8.22,95.4,< LOD,5.7,54.3,42.2402476,-7.504314867,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,7.0,0.0
28542144,0.829,0-20 cm,4.2,18.13,42.5,22.9,2.5,62.9,40.85885734,-7.496487261,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),9.0,0.0749999955296516
27921848,1.011,0-20 cm,7.2,21.7,24.4,< LOD,2.3,172,38.12886698,-7.486914425,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,27.0,4.42482951257261e-06
28642186,1.16,0-20 cm,4.8,5.26,16.7,13.5,1.5,127.7,41.24801479,-7.485892281,B82,U111,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),5.0,35.9006080627441
28882296,0.576,0-20 cm,4.1,21.8,106.6,14.6,8.6,162.8,42.26193318,-7.485837328,C10,U120,Woodland,Broadleaved woodland,Forestry,9.0,0.0
29082382,0.777,0-20 cm,4.0,13.81,50.7,< LOD,3,152.6,43.05649378,-7.473387089,C10,U120,Woodland,Broadleaved woodland,Forestry,7.0,0.0250012166798115
28722216,0.632,0-20 cm,4.4,38.9,47.5,10.4,4.5,46,41.52766857,-7.468518101,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.0,0.225001513957977
28181964,1.025,0-20 cm,5.1,5.36,17.5,< LOD,1.5,83.8,39.20333372,-7.468486588,E10,U111,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),10.0,0.0
29042356,0.667,0-20 cm,3.7,32.0,58.1,32.2,4,154.3,42.82060669,-7.452511062,C10,U120,Woodland,Broadleaved woodland,Forestry,10.0,0.0250018537044525
28942306,0.917,0-20 cm,4.7,33.0,46.1,27.5,4.8,338.2,42.36200421,-7.440723215,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.0,0.150003761053085
28402054,1.346,0-20 cm,4.6,4.1,19.3,52,1.3,113.3,40.03978223,-7.435441499,B82,U111,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),6.0,0.18974369764328
28722202,1.221,0-20 cm,4.8,3.99,10.2,< LOD,1.2,114.7,41.4049234,-7.433006097,D10,U415,Shrubland,Shrubland with sparse tree cover,Other abandoned areas,7.0,1.2031581401825
28522106,0.811,0-20 cm,4.2,17.68,78.2,20.9,5.8,63.5,40.5212293,-7.425186888,C10,U120,Woodland,Broadleaved woodland,Forestry,11.0,0.0249999985098839
28201948,1.175,0-20 cm,5.5,28.5,15.7,22.1,1.8,273.4,39.06673816,-7.407858387,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),8.0,0.150001034140587
27961830,1.18,0-20 cm,6.0,7.29,11.4,17.3,1,111.5,37.97854304,-7.400866372,B15,U111,Cropland,Oats,Agriculture (excluding fallow land and kitchen gardens),34.0,0.0250012893229723
28822226,0.858,0-20 cm,4.3,14.24,17,39.1,1.7,70.1,41.63607008,-7.376778635,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),12.0,6.9518404006958
27921800,0.896,0-20 cm,4.8,3.71,15.2,19,1.7,113,37.70594423,-7.376471987,C10,U120,Woodland,Broadleaved woodland,Forestry,17.0,0.281366646289825
29082342,0.744,0-20 cm,4.5,29.4,59.4,< LOD,5.6,157.7,42.70634398,-7.368023646,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,9.0,0.0249999985098839
28762194,1.244,0-20 cm,5.4,5.17,12.9,32.9,1.4,240.5,41.34303938,-7.366115775,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),4.0,3.2400324344635
28662146,1.15,0-20 cm,4.4,18.47,27.4,26.5,2.1,65.3,40.90124972,-7.362426783,E30,U420,Grassland,Spontaneously re-vegetated surfaces,Semi-natural and natural areas not in use,4.0,0.059544924646616
28001832,1.283,0-20 cm,6.9,14.66,15.8,< LOD,1.5,272.7,38.00436825,-7.361045307,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),25.0,0.150002866983414
28442038,1.153,,,,,,,,,,,,,,,8.0,0.175003558397293
29322442,0.521,0-20 cm,3.3,12.31,134.5,< LOD,5.8,87.3,43.63140426,-7.344123942,C10,U120,Woodland,Broadleaved woodland,Forestry,8.0,0.100000143051147
28722166,1.052,0-20 cm,4.7,17.71,17.2,< LOD,1.7,37.3,41.08913568,-7.342565209,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,7.0,0.0
28241938,1.164,0-20 cm,5.5,5.79,15.6,< LOD,1.3,147.4,38.98697265,-7.339146943,C10,U120,Woodland,Broadleaved woodland,Forestry,33.0,0.150000840425491
29222392,0.761,0-20 cm,4.9,44.2,39.8,65.5,3.6,181.5,43.17311481,-7.331767882,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,10.0,0.0500001162290573
28281952,1.175,0-20 cm,5.3,14.95,12.1,< LOD,1.5,63.1,39.11836279,-7.327065208,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),12.0,12.2630176544189
31523384,0.963,0-20 cm,4.4,95.7,39.3,21.6,4.7,255.5,52.30423525,-7.326852736,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),18.0,0.0500009208917618
29122342,0.514,0-20 cm,4.1,32.4,99.8,11.2,6.3,67.1,42.71462237,-7.3203035,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,10.0,0.72524094581604
29102326,0.699,0-20 cm,3.6,8.64,66.1,< LOD,3.5,38.9,42.57033853,-7.302535454,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,18.0,0.0380606725811958
28101854,1.213,0-20 cm,5.3,6.67,12.2,< LOD,1.5,152.2,38.21867155,-7.300388487,C10,U120,Woodland,Broadleaved woodland,Forestry,22.0,2.77753949165344
29182358,0.77,0-20 cm,5.9,34.9,28,52.4,2.9,192.8,42.86714733,-7.290385551,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),13.0,0.898291230201721
28762162,1.5,0-20 cm,5.0,13.03,6.6,11.3,0.8,71.7,41.06226224,-7.286104566,B82,U111,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),11.0,8.60620975494385
28722138,1.41,0-20 cm,4.4,5.11,7.3,24.8,0.7,136.2,40.84336641,-7.273082493,B14,U111,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),8.0,0.121872544288635
28502024,1.419,0-20 cm,5.0,3.26,6.4,< LOD,0.7,63.1,39.79667943,-7.248743873,C10,U120,Woodland,Broadleaved woodland,Forestry,8.0,6.61717169947451e-09
28962240,0.942,0-20 cm,4.3,5.94,12.9,24.8,1.1,227.4,41.78768818,-7.247870435,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),15.0,7.42878532409668
32243654,0.392,0-20 cm,4.8,25.8,173.6,32.4,12.4,115.6,54.80377052,-7.243592788,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),10.0,
29082288,0.848,0-20 cm,4.2,6.29,89.9,25.8,4.4,101.3,42.23321012,-7.228393409,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,6.0,4.02067136764526
28902202,1.324,0-20 cm,4.7,3.4,6.4,< LOD,0.7,82.9,41.44202201,-7.222622029,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),6.0,0.173903703689575
31983538,0.729,0-20 cm,6.9,99.8,107.5,57.9,10.6,332.3,53.74044902,-7.204517817,E10,U111,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),31.0,0.0749999955296516
28962222,1.312,0-20 cm,4.6,2.62,8.8,61.5,0.8,46,41.62979351,-7.2024936,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),5.0,0.125001907348633
31703420,0.922,0-20 cm,4.9,13.25,47.4,57.6,5.2,205.6,52.65534195,-7.193745303,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),22.0,0.225001201033592
28542018,1.521,0-20 cm,5.0,2.78,7.9,< LOD,0.7,33.3,39.75207571,-7.188806116,C10,U120,Woodland,Broadleaved woodland,Forestry,5.0,0.263065427541733
28662074,1.179,0-20 cm,4.2,4.5,26.4,10.5,1.7,79,40.26888581,-7.185955982,C10,U120,Woodland,Broadleaved woodland,Forestry,9.0,0.0249999985098839
29242344,0.733,0-20 cm,4.5,122.5,88.4,91.1,9,396.9,42.75684848,-7.182249589,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),16.0,0.0499999970197678
29122288,0.935,0-20 cm,4.5,6.97,41.3,< LOD,3.7,70.2,42.24141281,-7.181021443,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),10.0,0.0499999970197678
29402410,0.631,0-20 cm,4.0,26.3,74,< LOD,4.7,58.9,43.36781151,-7.162459091,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,16.0,0.0499999970197678
29262342,0.741,0-20 cm,4.3,34.1,29.2,< LOD,3.2,101.4,42.74342044,-7.153191141,C10,U120,Woodland,Broadleaved woodland,Forestry,25.0,3.37784743309021
28862140,1.315,0-20 cm,5.4,4.66,12.9,22.8,1.2,85.8,40.88952602,-7.115728921,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,6.0,0.0500000864267349
29482428,0.781,0-20 cm,3.5,11.85,57.2,15.5,3.7,65.5,43.54183166,-7.113207482,C10,U120,Woodland,Broadleaved woodland,Forestry,11.0,0.10000042617321
28822118,1.329,0-20 cm,4.9,6.07,12,37.2,1.1,374.6,40.68811571,-7.108326512,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),5.0,0.100000664591789
29162278,1.196,0-20 cm,4.4,3.53,19.8,21.7,2,87.9,42.1618939,-7.108231422,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,5.0,0.0499999970197678
29302338,0.975,0-20 cm,5.2,31.4,43.2,61.8,4.8,157.8,42.71653714,-7.095117011,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),17.0,0.390169501304626
28802092,1.467,0-20 cm,4.8,2.94,9.9,< LOD,0.9,61,40.45555349,-7.068386658,B14,U111,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),5.0,2.909107443827e-08
29262306,1.078,0-20 cm,4.0,6.57,64.2,< LOD,2.6,60.4,42.427826,-7.06082529,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,11.0,0.0500001385807991
29082220,1.137,0-20 cm,5.4,4.87,13.1,20.3,1.3,187.1,41.636707,-7.056708756,E30,U112,Grassland,Spontaneously re-vegetated surfaces,Fallow land,7.0,0.0249999985098839
29222276,1.133,0-20 cm,4.5,4.11,57,< LOD,4.2,102.3,42.15655632,-7.03218093,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,5.0,8.15645989860059e-07
29342332,,0-20 cm,4.3,20.1,29.4,< LOD,3.2,103,42.67208198,-7.03197634,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,22.0,0.214786320924759
29482396,,0-10 cm,3.4,14.26,180.4,< LOD,8.5,106.7,43.26152295,-7.029371581,C10,U120,Woodland,Broadleaved woodland,Forestry,10.0,2.92662668228149
31803412,1.047,0-20 cm,6.9,46.0,54.6,90.6,5.2,227.3,52.60674921,-7.02177841,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),32.0,0.348678082227707
29322312,0.594,0-20 cm,3.5,7.44,126.5,< LOD,5.7,76.7,42.49263551,-7.00475849,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,8.0,1.64124344337324e-07
29102206,1.465,0-20 cm,5.8,4.01,5,24.3,0.6,39.5,41.51784815,-6.998495697,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),8.0,0.217577397823334
32483682,1.486,0-20 cm,5.7,8.05,13.2,< LOD,1.6,81.4,55.09795444,-6.983547173,B21,U111,Cropland,Potatoes,Agriculture (excluding fallow land and kitchen gardens),17.0,2.36672520637512
29042168,,0-10 cm,4.0,4.42,91.6,16.1,6.4,48.7,41.17196535,-6.975055937,D10,U120,Shrubland,Shrubland with sparse tree cover,Forestry,18.0,0.0
29262270,1.229,0-20 cm,5.0,4.39,26.1,< LOD,2.4,64.2,42.1120145,-6.969757339,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,5.0,0.0250018555670977
28722000,,0-10 cm,5.0,3.63,12.4,< LOD,1.8,87.1,39.63007069,-6.941258418,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),10.0,28.8877391815186
