POINT_ID,DO_RSG1,Corine_Landcover,hoehe_m,DO_MAT1
34742884,Cambisols,Agricultural areas,99.64,metamorphic rocks
34902982,Cambisols,Agricultural areas,11.24,metamorphic rocks
34762834,Cambisols,Agricultural areas,64.61,metamorphic rocks
34862890,Cambisols,Agricultural areas,60.34,metamorphic rocks
34922890,Cambisols,Agricultural areas,126.92,metamorphic rocks
34922866,Cambisols,Agricultural areas,86.83,metamorphic rocks
35082924,Cambisols,Agricultural areas,145.1,metamorphic rocks
34922776,Cambisols,Agricultural areas,66.66,metamorphic rocks
34942784,Cambisols,Agricultural areas,86,metamorphic rocks
34982780,Cambisols,Agricultural areas,47.08,metamorphic rocks
35202922,Cambisols,Agricultural areas,154.96,metamorphic rocks
35202904,Cambisols,Agricultural areas,168.65,metamorphic rocks
35302960,Cambisols,Agricultural areas,77.83,metamorphic rocks
35202882,Cambisols,Agricultural areas,188.21,metamorphic rocks
35342964,Cambisols,Agricultural areas,21.12,metamorphic rocks
35082784,Cambisols,Agricultural areas,35.55,metamorphic rocks
35082780,Cambisols,Agricultural areas,50.98,metamorphic rocks
35162802,Cambisols,Agricultural areas,86.47,metamorphic rocks
35342896,Cambisols,Agricultural areas,155.4,metamorphic rocks
35162766,Cambisols,Agricultural areas,63.11,metamorphic rocks
35462962,Cambisols,Agricultural areas,61.77,metamorphic rocks
35322812,Cambisols,Agricultural areas,104.93,metamorphic rocks
35302784,Cambisols,Agricultural areas,28.88,metamorphic rocks
35522856,Cambisols,Agricultural areas,182.63,metamorphic rocks
35642830,Cambisols,Agricultural areas,152.15,metamorphic rocks
35662844,Cambisols,Agricultural areas,213.77,metamorphic rocks
35742828,Cambisols,Agricultural areas,110.63,metamorphic rocks
33363162,Cambisols,Agricultural areas,238.93,Palaeozoic sedimentary rocks
32682930,Luvisols,Agricultural areas,52.76,loess
32942926,Luvisols,Agricultural areas,93.3,loess
33562926,Luvisols,Agricultural areas,71.42,loess
34102908,Luvisols,Agricultural areas,78.26,loess
32822932,Luvisols,Agricultural areas,82.85,loess
32882938,Luvisols,Agricultural areas,49.23,loess
34862944,Luvisols,Agricultural areas,68.53,loess
34902946,Luvisols,Agricultural areas,53.64,loess
35042938,Luvisols,Agricultural areas,132.38,loess
35482964,Luvisols,Agricultural areas,58.16,loess
35602950,Luvisols,Agricultural areas,77.62,loess
35642962,Luvisols,Agricultural areas,49.55,loess
39242962,Albeluvisols,Agricultural areas,216.43,loess
39362952,Albeluvisols,Agricultural areas,189.46,loess
39162828,Albeluvisols,Agricultural areas,115.78,loess
36142788,Albeluvisols,Forest and semi natural areas,119.92,loess
36482794,Albeluvisols,Agricultural areas,151.22,loess
36242802,Albeluvisols,Agricultural areas,165.65,loess
36442800,Albeluvisols,Agricultural areas,189.77,loess
36662830,Albeluvisols,Agricultural areas,184.2,loess
36642840,Albeluvisols,Agricultural areas,208.06,loess
37922808,Albeluvisols,Agricultural areas,127.67,loess
37962780,Albeluvisols,Agricultural areas,183.42,loess
38062872,Albeluvisols,Forest and semi natural areas,115.79,loess
37982764,Albeluvisols,Agricultural areas,197.41,loess
38162866,Albeluvisols,Agricultural areas,134.79,loess
38122792,Albeluvisols,Agricultural areas,158.7,loess
38122788,Albeluvisols,Agricultural areas,169.08,loess
38102758,Albeluvisols,Forest and semi natural areas,263.86,loess
38382866,Albeluvisols,Agricultural areas,172.81,loess
38522782,Albeluvisols,Agricultural areas,99.19,loess
38722802,Albeluvisols,Agricultural areas,224.81,loess
38762780,Albeluvisols,Agricultural areas,204.41,loess
38922812,Albeluvisols,Agricultural areas,110.8,loess
38982814,Albeluvisols,Agricultural areas,137.44,loess
36502878,Albeluvisols,Agricultural areas,225.98,loess
36302902,Albeluvisols,Agricultural areas,261.05,loess
36502900,Albeluvisols,Forest and semi natural areas,205.24,loess
36662908,Albeluvisols,Agricultural areas,150.89,loess
36642912,Albeluvisols,Agricultural areas,151.8,loess
36162924,Albeluvisols,Agricultural areas,185.44,loess
38162902,Albeluvisols,Agricultural areas,139.92,loess
38362906,Albeluvisols,Agricultural areas,215.49,loess
35562300,Cambisols,Agricultural areas,233.41,Tertiary molasse
35702280,Cambisols,Agricultural areas,365.33,Tertiary molasse
35822308,Cambisols,Agricultural areas,274.47,Tertiary molasse
36022316,Cambisols,Agricultural areas,216.89,Tertiary molasse
36182272,Cambisols,Agricultural areas,260.07,Tertiary molasse
36382312,Cambisols,Agricultural areas,155.74,Tertiary molasse
36502284,Cambisols,Agricultural areas,280.79,Tertiary molasse
36562280,Cambisols,Agricultural areas,285.86,Tertiary molasse
36702298,Cambisols,Agricultural areas,191.77,Tertiary molasse
35242486,Cambisols,Agricultural areas,46.4,Tertiary molasse
35402488,Cambisols,Agricultural areas,41.05,Tertiary molasse
34762502,Cambisols,Agricultural areas,22.19,Tertiary molasse
35102290,Cambisols,Agricultural areas,320.37,Tertiary molasse
35242302,Cambisols,Agricultural areas,225.72,Tertiary molasse
35322282,Cambisols,Agricultural areas,498.45,Tertiary molasse
35422288,Cambisols,Agricultural areas,315.6,Tertiary molasse
35462290,Cambisols,Agricultural areas,291.38,Tertiary molasse
35522294,Cambisols,Agricultural areas,276.29,Tertiary molasse
35202306,Cambisols,Agricultural areas,216.79,Tertiary molasse
34442320,Cambisols,Agricultural areas,164.01,Tertiary molasse
35002314,Cambisols,Agricultural areas,212.65,Tertiary molasse
35402314,Cambisols,Agricultural areas,248.52,Tertiary molasse
34882324,Cambisols,Agricultural areas,151.42,Tertiary molasse
35582326,Cambisols,Agricultural areas,181.53,Tertiary molasse
35342334,Cambisols,Agricultural areas,180.15,Tertiary molasse
34402352,Cambisols,Agricultural areas,45.08,Tertiary molasse
34582352,Cambisols,Agricultural areas,58.26,Tertiary molasse
34822350,Cambisols,Agricultural areas,124.4,Tertiary molasse
35402344,Cambisols,Agricultural areas,133.77,Tertiary molasse
35562342,Cambisols,Agricultural areas,227.19,Tertiary molasse
35462350,Cambisols,Agricultural areas,136.05,Tertiary molasse
34882360,Cambisols,Agricultural areas,96.5,Tertiary molasse
35202360,Cambisols,Agricultural areas,158.13,Tertiary molasse
34902366,Cambisols,Agricultural areas,90.6,Tertiary molasse
35622370,Cambisols,Agricultural areas,184.38,Tertiary molasse
35542404,Cambisols,Agricultural areas,58.6,Tertiary molasse
35702420,Cambisols,Agricultural areas,89.17,Tertiary molasse
35662424,Cambisols,Agricultural areas,107.86,Tertiary molasse
35682434,Cambisols,Agricultural areas,112.73,Tertiary molasse
35442438,Cambisols,Agricultural areas,106.66,Tertiary molasse
35302442,Cambisols,Agricultural areas,100.6,Tertiary molasse
35422446,Cambisols,Agricultural areas,36.54,Tertiary molasse
35622352,Cambisols,Agricultural areas,121.42,Tertiary molasse
35802352,Cambisols,Forest and semi natural areas,159.15,Tertiary molasse
35782360,Cambisols,Agricultural areas,166.67,Tertiary molasse
36142378,Cambisols,Agricultural areas,79.82,Tertiary molasse
36362380,Cambisols,Agricultural areas,121.89,Tertiary molasse
36182386,Cambisols,Agricultural areas,210.95,Tertiary molasse
35682398,Cambisols,Agricultural areas,152.29,Tertiary molasse
36422392,Cambisols,Agricultural areas,221.52,Tertiary molasse
35722404,Cambisols,Agricultural areas,167.87,Tertiary molasse
35482492,Cambisols,Agricultural areas,91.08,Tertiary molasse
32602304,Cambisols,Forest and semi natural areas,460.64,Cretaceous sedimentary rocks
32702304,Cambisols,Forest and semi natural areas,438.85,Cretaceous sedimentary rocks
32742312,Cambisols,Forest and semi natural areas,228.41,Cretaceous sedimentary rocks
33222318,Cambisols,Forest and semi natural areas,393.4,Cretaceous sedimentary rocks
32762332,Cambisols,Forest and semi natural areas,111.9,Cretaceous sedimentary rocks
32902338,Cambisols,Forest and semi natural areas,428.11,Cretaceous sedimentary rocks
33502294,Cambisols,Forest and semi natural areas,838.71,Cretaceous sedimentary rocks
33722284,Cambisols,Agricultural areas,550.01,Cretaceous sedimentary rocks
33902280,Cambisols,Forest and semi natural areas,1056.73,Cretaceous sedimentary rocks
34022278,Cambisols,Agricultural areas,867.75,Cretaceous sedimentary rocks
34242272,Cambisols,Forest and semi natural areas,1420.78,Cretaceous sedimentary rocks
34342302,Cambisols,Agricultural areas,166.98,Cretaceous sedimentary rocks
34402298,Cambisols,Agricultural areas,308.24,Cretaceous sedimentary rocks
34362268,Cambisols,Forest and semi natural areas,1258.64,Cretaceous sedimentary rocks
35082276,Cambisols,Agricultural areas,507.83,Cretaceous sedimentary rocks
34302328,Cambisols,Agricultural areas,27.99,Cretaceous sedimentary rocks
35162510,Leptosols,Forest and semi natural areas,99.14,Jurassic sedimentary rocks
35382516,Leptosols,Agricultural areas,82.67,Jurassic sedimentary rocks
35042530,Leptosols,Agricultural areas,73.82,Jurassic sedimentary rocks
35362530,Leptosols,Agricultural areas,86.86,Jurassic sedimentary rocks
35122538,Leptosols,Agricultural areas,75.56,Jurassic sedimentary rocks
35062540,Leptosols,Agricultural areas,42.84,Jurassic sedimentary rocks
35142542,Leptosols,Agricultural areas,50.21,Jurassic sedimentary rocks
35082550,Leptosols,Agricultural areas,57.2,Jurassic sedimentary rocks
34982564,Leptosols,Agricultural areas,18.82,Jurassic sedimentary rocks
35162564,Leptosols,Agricultural areas,6.84,Jurassic sedimentary rocks
35342564,Leptosols,Agricultural areas,47.04,Jurassic sedimentary rocks
35442582,Leptosols,Agricultural areas,81.58,Jurassic sedimentary rocks
35162590,Leptosols,Agricultural areas,49.5,Jurassic sedimentary rocks
35382588,Leptosols,Agricultural areas,113.78,Jurassic sedimentary rocks
35522590,Leptosols,Agricultural areas,90.54,Jurassic sedimentary rocks
34802604,Leptosols,Agricultural areas,1.38,Jurassic sedimentary rocks
35542602,Leptosols,Agricultural areas,145.54,Jurassic sedimentary rocks
35782450,Leptosols,Agricultural areas,120.82,Jurassic sedimentary rocks
36542372,Leptosols,Forest and semi natural areas,264.06,Jurassic sedimentary rocks
36602384,Leptosols,Agricultural areas,312.99,Jurassic sedimentary rocks
36582404,Leptosols,Forest and semi natural areas,257.73,Jurassic sedimentary rocks
36142410,Leptosols,Agricultural areas,147.13,Jurassic sedimentary rocks
36822426,Leptosols,Agricultural areas,324.18,Jurassic sedimentary rocks
36362452,Leptosols,Forest and semi natural areas,191.81,Jurassic sedimentary rocks
36742474,Leptosols,Agricultural areas,296.46,Jurassic sedimentary rocks
35942488,Leptosols,Forest and semi natural areas,221.74,Jurassic sedimentary rocks
36062492,Leptosols,Forest and semi natural areas,241.14,Jurassic sedimentary rocks
36242492,Leptosols,Agricultural areas,248.04,Jurassic sedimentary rocks
35962500,Leptosols,Forest and semi natural areas,183.18,Jurassic sedimentary rocks
35842502,Leptosols,Agricultural areas,123.17,Jurassic sedimentary rocks
35902512,Leptosols,Agricultural areas,239.8,Jurassic sedimentary rocks
35522518,Leptosols,Forest and semi natural areas,144.45,Jurassic sedimentary rocks
35882514,Leptosols,Agricultural areas,141.07,Jurassic sedimentary rocks
36202514,Leptosols,Agricultural areas,205.1,Jurassic sedimentary rocks
35582524,Leptosols,Agricultural areas,90.37,Jurassic sedimentary rocks
35742526,Leptosols,Agricultural areas,152.18,Jurassic sedimentary rocks
35602536,Leptosols,Agricultural areas,130.02,Jurassic sedimentary rocks
35582566,Leptosols,Agricultural areas,100.71,Jurassic sedimentary rocks
35582584,Leptosols,Agricultural areas,86.51,Jurassic sedimentary rocks
34662634,Leptosols,Agricultural areas,21.41,Jurassic sedimentary rocks
34702666,Leptosols,Agricultural areas,17.42,Jurassic sedimentary rocks
34742632,Leptosols,Agricultural areas,12.1,Jurassic sedimentary rocks
35002620,Leptosols,Agricultural areas,22.55,Jurassic sedimentary rocks
35042650,Leptosols,Agricultural areas,39.67,Jurassic sedimentary rocks
35062630,Leptosols,Agricultural areas,14.59,Jurassic sedimentary rocks
35182620,Leptosols,Forest and semi natural areas,84.06,Jurassic sedimentary rocks
35202624,Leptosols,Agricultural areas,43.79,Jurassic sedimentary rocks
35342626,Leptosols,Agricultural areas,94.57,Jurassic sedimentary rocks
39062920,Leptosols,Agricultural areas,186.12,Cretaceous calcareous rocks
39122928,Leptosols,Agricultural areas,124.32,Cretaceous calcareous rocks
39162930,Leptosols,Agricultural areas,141.49,Cretaceous calcareous rocks
39302924,Leptosols,Agricultural areas,173.29,Cretaceous calcareous rocks
39322890,Leptosols,Agricultural areas,182.26,Cretaceous calcareous rocks
39342876,Leptosols,Agricultural areas,169.42,Cretaceous calcareous rocks
38162848,Leptosols,Agricultural areas,128.47,Cretaceous calcareous rocks
38202830,Leptosols,Agricultural areas,113.12,Cretaceous calcareous rocks
38242818,Leptosols,Agricultural areas,119.38,Cretaceous calcareous rocks
38262832,Leptosols,Agricultural areas,67.54,Cretaceous calcareous rocks
38322816,Leptosols,Agricultural areas,211.07,Cretaceous calcareous rocks
38442850,Leptosols,Agricultural areas,135.08,Cretaceous calcareous rocks
38522836,Leptosols,Agricultural areas,131.03,Cretaceous calcareous rocks
38582838,Leptosols,Agricultural areas,76.31,Cretaceous calcareous rocks
38602818,Leptosols,Agricultural areas,173.98,Cretaceous calcareous rocks
38782872,Leptosols,Agricultural areas,145.73,Cretaceous calcareous rocks
38822848,Leptosols,Agricultural areas,107.69,Cretaceous calcareous rocks
38902838,Leptosols,Agricultural areas,129.12,Cretaceous calcareous rocks
38922830,Leptosols,Agricultural areas,162.59,Cretaceous calcareous rocks
38982868,Leptosols,Agricultural areas,153.5,Cretaceous calcareous rocks
38982940,Leptosols,Agricultural areas,68.94,Cretaceous calcareous rocks
39002952,Leptosols,Agricultural areas,98.15,Cretaceous calcareous rocks
37322788,Luvisols,Agricultural areas,109.7,loess
37342800,Luvisols,Forest and semi natural areas,158.01,loess
37562776,Luvisols,Forest and semi natural areas,135.82,loess
37642784,Luvisols,Agricultural areas,127.47,loess
36622782,Luvisols,Artificial surfaces,128.5,loess
36962780,Luvisols,Agricultural areas,109.24,loess
36822792,Luvisols,Agricultural areas,127.43,loess
37102798,Luvisols,Agricultural areas,132.74,loess
37082800,Luvisols,Agricultural areas,117.88,loess
36962806,Luvisols,Agricultural areas,133.08,loess
37042806,Luvisols,Agricultural areas,120.89,loess
36822814,Luvisols,Agricultural areas,124.65,loess
37082818,Luvisols,Agricultural areas,130.91,loess
36922820,Luvisols,Agricultural areas,138.01,loess
36842826,Luvisols,Agricultural areas,130.64,loess
37882782,Luvisols,Agricultural areas,130.35,loess
37482812,Luvisols,Agricultural areas,118.97,loess
37562812,Luvisols,Agricultural areas,121.97,loess
37542814,Luvisols,Agricultural areas,120.33,loess
37742812,Luvisols,Agricultural areas,109.21,loess
37422816,Luvisols,Agricultural areas,122.43,loess
37702818,Luvisols,Agricultural areas,110.74,loess
